plint_table.id,plint_table.cross_table,plint_table.vertical_table,plint_table.numeration_start_1,plint_table.title,plint_table.common_data,plint_table.modified_date,plint_table.modified_by,plint_table.pair_id_0,plint_table.loopback_id_0,plint_table.modified_date_id_0,plint_table.modified_by_id_0,plint_table.pair_id_1,plint_table.loopback_id_1,plint_table.modified_date_id_1,plint_table.modified_by_id_1,plint_table.pair_id_2,plint_table.loopback_id_2,plint_table.modified_date_id_2,plint_table.modified_by_id_2,plint_table.pair_id_3,plint_table.loopback_id_3,plint_table.modified_date_id_3,plint_table.modified_by_id_3,plint_table.pair_id_4,plint_table.loopback_id_4,plint_table.modified_date_id_4,plint_table.modified_by_id_4,plint_table.pair_id_5,plint_table.loopback_id_5,plint_table.modified_date_id_5,plint_table.modified_by_id_5,plint_table.pair_id_6,plint_table.loopback_id_6,plint_table.modified_date_id_6,plint_table.modified_by_id_6,plint_table.pair_id_7,plint_table.loopback_id_7,plint_table.modified_date_id_7,plint_table.modified_by_id_7,plint_table.pair_id_8,plint_table.loopback_id_8,plint_table.modified_date_id_8,plint_table.modified_by_id_8,plint_table.pair_id_9,plint_table.loopback_id_9,plint_table.modified_date_id_9,plint_table.modified_by_id_9
,1,1,False,1,,2014-11-12,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1
,1,1,False,2,,2014-11-12,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1
,1,1,False,3,,2014-11-12,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1
,1,1,False,4,,2014-11-12,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1
,1,1,False,5,,2014-11-12,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1
,1,1,False,6,,2014-11-12,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1
,1,1,False,7,,2014-11-12,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1
,1,1,False,8,,2014-11-12,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1
,1,1,False,9,,2014-11-12,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1
,1,1,False,10,,2014-11-12,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1
,1,1,False,11,,2014-11-12,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1
,1,1,False,12,,2014-11-12,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1
,1,1,False,13,,2014-11-12,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1
,1,1,False,14,,2014-11-12,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1
,1,1,False,15,,2014-11-12,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1
,1,1,False,16,,2014-11-12,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1
,1,1,False,17,,2014-11-12,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1
,1,1,False,18,,2014-11-12,1,,False,2015-03-03,1,ГМЗ кільце прм,False,2015-03-03,1,Сектор МБ 44,False,2015-03-03,1,ГМЗ кільце прд,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1
,1,2,False,1,,2014-11-12,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1
,1,2,False,2,,2014-11-12,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1
,1,2,False,3,,2014-11-12,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1
,1,2,False,4,,2014-11-12,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1
,1,2,False,5,,2014-11-12,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1
,1,2,False,6,,2014-11-12,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1
,1,2,False,7,,2014-11-12,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1
,1,2,False,8,,2014-11-12,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1
,1,2,False,9,,2014-11-12,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1
,1,2,False,10,,2014-11-12,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1
,1,2,False,11,,2014-11-12,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1
,1,2,False,12,,2014-11-12,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1
,1,2,False,13,,2014-11-12,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1
,1,2,False,14,,2014-11-12,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1
,1,2,False,15,,2014-11-12,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1
,1,2,False,16,,2014-11-12,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1
,1,2,False,17,,2014-11-12,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1
,1,2,False,18,,2014-11-12,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1
,1,2,False,19,,2014-11-12,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1
,1,2,False,20,,2014-11-12,1,,False,2015-03-03,1,,False,2015-03-03,1,№8502 4 прохідна,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1
,1,2,False,21,,2014-11-12,1,,False,2015-03-03,1,№8225 4 прохідна,False,2015-03-03,1,тривожна визовн кн КПП-4,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1
,1,2,False,22,,2014-11-12,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1
,1,2,False,23,,2014-11-12,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1
,1,2,False,24,,2014-11-12,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1
,1,4,False,1,,2014-11-12,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1
,1,4,False,2,,2014-11-12,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1
,1,4,False,3,,2014-11-12,1,,False,2015-03-03,1,№2138 кодогрупа,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1
,1,4,False,4,,2014-11-12,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1
,1,4,False,5,,2014-11-12,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1
,1,4,False,6,,2014-11-12,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1
,1,4,False,7,,2014-11-12,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1
,1,4,False,8,,2014-11-12,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1
,1,4,False,9,,2014-11-12,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1
,1,4,False,10,,2014-11-12,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1
,1,4,False,11,,2014-11-12,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1
,1,4,False,12,,2014-11-12,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1
,1,4,False,13,,2014-11-12,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1
,1,4,False,14,,2014-11-12,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1
,1,4,False,15,,2014-11-12,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1
,1,4,False,16,,2014-11-12,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1
,1,4,False,17,,2014-11-12,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1
,1,5,False,1,,2014-11-12,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1
,1,5,False,2,,2014-11-12,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1
,1,5,False,3,,2014-11-12,1,,False,2015-03-03,1,,False,2015-03-03,1,БЗ 73 запис ГМЗ,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1
,1,5,False,4,,2014-11-12,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1
,1,5,False,5,,2014-11-12,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1
,1,5,False,6,,2014-11-12,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1
,1,5,False,7,,2014-11-12,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1
,1,5,False,8,,2014-11-12,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1
,1,5,False,9,,2014-11-12,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1
,1,5,False,10,,2014-11-12,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1
,1,5,False,11,,2014-11-12,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1
,1,5,False,12,,2014-11-12,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1
,1,6,False,1,,2014-11-12,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1
,1,6,False,2,,2014-11-12,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1
,1,6,False,3,,2014-11-12,1,,False,2015-03-03,1,,False,2015-03-03,1,БЗ 235 1 кан тлг РРС 409 прд,False,2015-03-03,1,БЗ 236 1 кан тлг РРС 409 прм,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1
,1,6,False,4,,2014-11-12,1,,False,2015-03-03,1,БЗ 237 2 кан тлг РРС 409 прд,False,2015-03-03,1,БЗ 238 2 кан тлг РРС 409 прм,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1
,1,6,False,5,,2014-11-12,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1
,1,6,False,6,,2014-11-12,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1
,1,6,False,7,,2014-11-12,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1
,1,6,False,8,,2014-11-12,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1
,1,6,False,9,,2014-11-12,1,,False,2015-03-03,1,БЗ 268 метео. прм 20 МЦО,False,2015-03-03,1,БЗ 261 ВС РЦ. прм 15 ВЦА,False,2015-03-03,1,БЗ 262 ВС РЦ. прд 15 ЦВА,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1
,1,6,False,10,,2014-11-12,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1
,1,6,False,11,,2014-11-12,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1
,1,6,False,12,,2014-11-12,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1
,1,6,False,13,,2014-11-12,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1
,1,6,False,14,,2014-11-12,1,,False,2015-03-03,1,БЗ 263 метео Крамс. прд 40 ЦМА,False,2015-03-03,1,БЗ 264 метео Крамс. прм 40 МЦА,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1
,1,6,False,15,,2014-11-12,1,,False,2015-03-03,1,БЗ 267 метео. прд 20 ЦМО,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1
,1,6,False,16,,2014-11-12,1,,False,2015-03-03,1,,False,2015-03-03,1,БЗ 245 АС КПР Ксенія.прм 23 ЦРА,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1
,1,6,False,17,,2014-11-12,1,,False,2015-03-03,1,БЗ 246 АС КПР Ксенія.прд 23 РЦА,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1
,1,6,False,18,,2014-11-12,1,,False,2015-03-03,1,БЗ 261 ВС РЦ. прм 15 ВЦА,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1
,1,6,False,19,,2014-11-12,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1
,1,6,False,20,,2014-11-12,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1
,1,11,False,1,,2014-11-12,1,,False,2015-03-03,1,,False,2015-03-03,1,БЗ 245 АС КПР Ксенія.прм 23 ЦРА,False,2015-03-03,1,БЗ 246 АС КПР Ксенія.прд 23 РЦА,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1
,1,11,False,2,,2014-11-12,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1,,False,2015-03-03,1
